Name,Indian rupee
11/16/1998,12488.36
11/17/1998,12472.54
11/18/1998,12591.61
11/19/1998,12574.12
11/20/1998,12531.95
11/23/1998,12535.11
11/24/1998,12576.14
11/25/1998,12570.52
11/26/1998,12593.29
11/27/1998,12599.7
11/30/1998,12548.32
12/1/1998,12487.24
12/2/1998,12524.9
12/3/1998,12463.69
12/4/1998,12438.81
12/7/1998,12583.03
12/8/1998,12537.01
12/9/1998,12524.09
12/10/1998,12517.85
12/11/1998,12381.53
12/14/1998,12409.26
12/15/1998,12448.37
12/16/1998,12511.74
12/17/1998,12479.17
12/18/1998,12406.12
12/21/1998,12326.05
12/22/1998,12218.18
12/23/1998,12156.78
12/24/1998,12155.78
12/25/1998,12155.78
12/28/1998,12150.78
12/29/1998,12204.69
12/30/1998,12240.13
12/31/1998,12230.42
1/1/1999,12230.42
1/4/1999,12220.75
1/5/1999,12218.22
1/6/1999,12226.56
1/7/1999,12326.87
1/8/1999,12369.44
1/11/1999,12377.15
1/12/1999,12317.21
1/13/1999,12129.48
1/14/1999,12139.77
1/15/1999,12152.87
1/18/1999,12184
1/19/1999,12179.11
1/20/1999,12157.85
1/21/1999,12231.53
1/22/1999,12202.18
1/25/1999,12229.4
1/26/1999,12203.89
1/27/1999,12058.65
1/28/1999,12052.28
1/29/1999,12130.92
2/1/1999,12193.62
2/2/1999,12262.64
2/3/1999,12182.89
2/4/1999,12197.72
2/5/1999,12290.09
2/8/1999,12263.12
2/9/1999,12180.99
2/10/1999,12309.73
2/11/1999,12198.4
2/12/1999,12274.78
2/15/1999,12276.91
2/16/1999,12124.53
2/17/1999,12131.17
2/18/1999,12125.1
2/19/1999,12146.96
2/22/1999,12180.86
2/23/1999,12168.97
2/24/1999,12233.17
2/25/1999,12189.87
2/26/1999,12249.85
3/1/1999,12183.31
3/2/1999,12249.18
3/3/1999,12154.67
3/4/1999,12230.84
3/5/1999,12241.5
3/8/1999,12300.13
3/9/1999,12441.96
3/10/1999,12383.98
3/11/1999,12478.82
3/12/1999,12412.97
3/15/1999,12287.99
3/16/1999,12001.32
3/17/1999,12076.97
3/18/1999,12034.55
3/19/1999,12030.3
3/22/1999,12051.47
3/23/1999,12043.7
3/24/1999,12052.91
3/25/1999,12016.86
3/26/1999,11863.51
3/29/1999,11878.35
3/30/1999,11864.12
3/31/1999,11857.06
4/1/1999,11903.72
4/2/1999,11903.72
4/5/1999,11905.49
4/6/1999,11880.81
4/7/1999,11958.2
4/8/1999,11987.46
4/9/1999,11973.89
4/12/1999,12089.1
4/13/1999,12116.07
4/14/1999,12113.93
4/15/1999,12140.21
4/16/1999,12142.1
4/19/1999,12177.96
4/20/1999,12159.51
4/21/1999,12111.76
4/22/1999,12119.6
4/23/1999,12128.06
4/26/1999,12058.05
4/27/1999,12033.14
4/28/1999,12116.64
4/29/1999,12113.1
4/30/1999,12260.74
5/3/1999,12255.73
5/4/1999,12199.41
5/5/1999,12221.49
5/6/1999,12306.63
5/7/1999,12068.36
5/10/1999,11876.85
5/11/1999,11943.97
5/12/1999,11863.87
5/13/1999,11878.77
5/14/1999,11798.31
5/17/1999,11797.75
5/18/1999,11754.25
5/19/1999,11645.97
5/20/1999,11714.87
5/21/1999,11684.25
5/24/1999,11633.41
5/25/1999,11613.81
5/26/1999,11542.68
5/27/1999,11571.57
5/28/1999,11528.31
5/31/1999,11509.5
6/1/1999,11466.53
6/2/1999,11468.74
6/3/1999,11367.04
6/4/1999,11392.32
6/7/1999,11415.48
6/8/1999,11290.22
6/9/1999,11251.57
6/10/1999,11122.37
6/11/1999,11181.38
6/14/1999,11232.79
6/15/1999,11258
6/16/1999,11160.65
6/17/1999,11134.91
6/18/1999,11172.39
6/21/1999,11191.38
6/22/1999,11169.35
6/23/1999,11210.82
6/24/1999,11271.64
6/25/1999,11294.82
6/28/1999,11282.69
6/29/1999,11361.62
6/30/1999,11317.3
7/1/1999,11390.27
7/2/1999,11417.22
7/5/1999,11321.53
7/6/1999,11145.06
7/7/1999,11136.28
7/8/1999,11163.76
7/9/1999,11144.94
7/12/1999,11068.49
7/13/1999,11007.88
7/14/1999,11037
7/15/1999,10953.96
7/16/1999,11053.02
7/19/1999,10973.17
7/20/1999,10924.75
7/21/1999,11000.76
7/22/1999,10981.69
7/23/1999,11046.83
7/26/1999,10968.94
7/27/1999,11026.73
7/28/1999,11006.34
7/29/1999,10990.95
7/30/1999,11070.04
8/2/1999,11063.68
8/3/1999,11101.43
8/4/1999,11096.21
8/5/1999,11111.68
8/6/1999,11116.17
8/9/1999,11130.81
8/10/1999,11139.79
8/11/1999,11201.81
8/12/1999,11313.93
8/13/1999,11310.04
8/16/1999,11249.66
8/17/1999,11273.35
8/18/1999,11346.94
8/19/1999,11219.13
8/20/1999,11250.66
8/23/1999,11135.49
8/24/1999,11027.33
8/25/1999,11004.66
8/26/1999,11015.82
8/27/1999,11040.3
8/30/1999,11038.39
8/31/1999,11075.52
9/1/1999,11073.71
9/2/1999,11062.78
9/3/1999,11064.49
9/6/1999,11068.73
9/7/1999,11120.51
9/8/1999,11140.59
9/9/1999,11181.56
9/10/1999,11141.12
9/13/1999,11154.16
9/14/1999,11173.11
9/15/1999,11191.16
9/16/1999,11142.21
9/17/1999,11107.05
9/20/1999,11122.92
9/21/1999,11273.16
9/22/1999,11473.56
9/23/1999,11517.72
9/24/1999,11763.89
9/27/1999,12247.8
9/28/1999,13137.1
9/29/1999,13383.66
9/30/1999,13034.9
10/1/1999,13403.15
10/4/1999,13634.33
10/5/1999,14189.36
10/6/1999,13863.28
10/7/1999,14080.17
10/8/1999,14037.13
10/11/1999,13780.82
10/12/1999,13910.86
10/13/1999,13976.82
10/14/1999,13938.62
10/15/1999,13713.34
10/18/1999,13528.39
10/19/1999,13432.29
10/20/1999,13323.03
10/21/1999,13152.76
10/22/1999,13124.15
10/25/1999,13101.51
10/26/1999,12860.79
10/27/1999,12604.04
10/28/1999,12854.67
10/29/1999,12977.94
11/1/1999,12639.13
11/2/1999,12618.4
11/3/1999,12628.67
11/4/1999,12613.49
11/5/1999,12577.61
11/8/1999,12514.37
11/9/1999,12621.45
11/10/1999,12836.29
11/11/1999,12844.92
11/12/1999,12635.88
11/15/1999,12619.61
11/16/1999,12774.86
11/17/1999,12742.2
11/18/1999,12735.62
11/19/1999,12744.63
11/22/1999,12792.4
11/23/1999,12892.47
11/24/1999,12912.99
11/25/1999,12949.06
11/26/1999,12881.8
11/29/1999,12682.91
11/30/1999,12649.68
12/1/1999,12549.68
12/2/1999,12413.11
12/3/1999,12274.88
12/6/1999,11989.3
12/7/1999,12136.06
12/8/1999,12206.93
12/9/1999,12124.64
12/10/1999,12202.66
12/13/1999,12161.74
12/14/1999,12157.84
12/15/1999,12186.37
12/16/1999,12191.64
12/17/1999,12358.95
12/20/1999,12362.03
12/21/1999,12298.92
12/22/1999,12431.55
12/23/1999,12501.13
12/24/1999,12501.13
12/27/1999,12498.26
12/28/1999,12497.54
12/29/1999,12662.14
12/30/1999,12630.95
12/31/1999,12630.95
1/3/2000,12624.42
1/4/2000,12253.35
1/5/2000,12204.48
1/6/2000,12155.57
1/7/2000,12275.58
1/10/2000,12255.22
1/11/2000,12285.64
1/12/2000,12284.22
1/13/2000,12278.25
1/14/2000,12331.33
1/17/2000,12424.13
1/18/2000,12453.73
1/19/2000,12530.03
1/20/2000,12552.8
1/21/2000,12537.84
1/24/2000,12524.79
1/25/2000,12551.04
1/26/2000,12459.17
1/27/2000,12442.11
1/28/2000,12504.1
1/31/2000,12360.03
2/1/2000,12339.16
2/2/2000,12446.44
2/3/2000,12428.74
2/4/2000,12806.07
2/7/2000,13636.84
2/8/2000,12920.94
2/9/2000,13454.95
2/10/2000,13463.12
2/11/2000,13587.63
2/14/2000,13449.44
2/15/2000,13269.86
2/16/2000,13189.75
2/17/2000,13292.83
2/18/2000,13238.56
2/21/2000,13309.51
2/22/2000,13182.48
2/23/2000,13167.59
2/24/2000,13029.97
2/25/2000,12824.13
2/28/2000,12756.65
2/29/2000,12806.45
3/1/2000,12764.57
3/2/2000,12630.93
3/3/2000,12571.39
3/6/2000,12583
3/7/2000,12625.13
3/8/2000,12688.3
3/9/2000,12659.26
3/10/2000,12649.38
3/13/2000,12665.8
3/14/2000,12586.61
3/15/2000,12601.87
3/16/2000,12521.27
3/17/2000,12366.68
3/20/2000,12451.56
3/21/2000,12422.55
3/22/2000,12544.47
3/23/2000,12415.1
3/24/2000,12420.16
3/27/2000,12389.64
3/28/2000,12237.04
3/29/2000,12195
3/30/2000,12023.39
3/31/2000,12067.68
4/3/2000,12102.33
4/4/2000,12077.57
4/5/2000,12269.45
4/6/2000,12184.54
4/7/2000,12221.54
4/10/2000,12309.49
4/11/2000,12324.06
4/12/2000,12232.45
4/13/2000,12284.51
4/14/2000,12310.71
4/17/2000,12298.39
4/18/2000,12268.6
4/19/2000,12279.79
4/20/2000,12219.5
4/21/2000,12219.5
4/24/2000,12215.44
4/25/2000,12200.87
4/26/2000,12061.65
4/27/2000,12048.45
4/28/2000,12007.98
5/1/2000,12004.55
5/2/2000,12022.7
5/3/2000,12029.93
5/4/2000,12220.6
5/5/2000,12252.63
5/8/2000,12129.63
5/9/2000,12068.63
5/10/2000,12229.66
5/11/2000,12145.17
5/12/2000,12151.84
5/15/2000,12095.31
5/16/2000,12135.72
5/17/2000,12008.88
5/18/2000,11995
5/19/2000,12011.76
5/22/2000,12048.82
5/23/2000,12062.3
5/24/2000,12082.48
5/25/2000,12068.39
5/26/2000,12037.57
5/29/2000,12073.52
5/30/2000,12171.56
5/31/2000,12135.81
6/1/2000,12144.64
6/2/2000,12567.8
6/5/2000,12652.78
6/6/2000,12884.26
6/7/2000,12705.65
6/8/2000,12788.74
6/9/2000,12731.16
6/12/2000,12743.67
6/13/2000,13036.61
6/14/2000,12835.6
6/15/2000,12843.9
6/16/2000,12967.46
6/19/2000,12766.86
6/20/2000,12778.83
6/21/2000,12769.97
6/22/2000,12845.72
6/23/2000,12767.39
6/26/2000,12683.53
6/27/2000,12670.24
6/28/2000,12864.24
6/29/2000,12942.69
6/30/2000,12872.37
7/3/2000,12850.04
7/4/2000,12796.52
7/5/2000,12813.58
7/6/2000,12750.69
7/7/2000,12644.8
7/10/2000,12689.32
7/11/2000,12636.6
7/12/2000,12510.26
7/13/2000,12554.14
7/14/2000,12526.75
7/17/2000,12628.33
7/18/2000,12651.31
7/19/2000,12501.18
7/20/2000,12545.6
7/21/2000,12575.47
7/24/2000,12517.41
7/25/2000,12559.23
7/26/2000,12533.88
7/27/2000,12554.06
7/28/2000,12479.73
7/31/2000,12459.28
8/1/2000,12530.86
8/2/2000,12582.21
8/3/2000,12494.61
8/4/2000,12444.17
8/7/2000,12445.62
8/8/2000,12490.9
8/9/2000,12408.64
8/10/2000,12483.09
8/11/2000,12488.29
8/14/2000,12594.95
8/15/2000,12538.24
8/16/2000,12626.42
8/17/2000,12723.48
8/18/2000,12627.29
8/21/2000,12540.97
8/22/2000,12488.91
8/23/2000,12506.17
8/24/2000,12513.7
8/25/2000,12550.27
8/28/2000,12529.06
8/29/2000,12545.09
8/30/2000,12519.18
8/31/2000,12678.29
9/1/2000,12672.75
9/4/2000,12647.05
9/5/2000,12568.87
9/6/2000,12510.14
9/7/2000,12441.25
9/8/2000,12448.31
9/11/2000,12427.59
9/12/2000,12524.03
9/13/2000,12437.25
9/14/2000,12476.57
9/15/2000,12469.4
9/18/2000,12558
9/19/2000,12607.04
9/20/2000,12534.6
9/21/2000,12452.24
9/22/2000,12655.12
9/25/2000,12557.91
9/26/2000,12658.9
9/27/2000,12730.51
9/28/2000,12740.65
9/29/2000,12597.47
10/2/2000,12572.83
10/3/2000,12526.66
10/4/2000,12495.66
10/5/2000,12459.35
10/6/2000,12449.7
10/9/2000,12443.62
10/10/2000,12493.04
10/11/2000,12620.14
10/12/2000,12682.09
10/13/2000,12666.5
10/16/2000,12579.14
10/17/2000,12516.63
10/18/2000,12601.35
10/19/2000,12522.99
10/20/2000,12536.71
10/23/2000,12586.73
10/24/2000,12546.73
10/25/2000,12444.87
10/26/2000,12428.89
10/27/2000,12332.64
10/30/2000,12351.91
10/31/2000,12387.86
11/1/2000,12413.45
11/2/2000,12379.08
11/3/2000,12332.68
11/6/2000,12386.93
11/7/2000,12385.57
11/8/2000,12331.48
11/9/2000,12366.43
11/10/2000,12376.43
11/13/2000,12384.24
11/14/2000,12397.01
11/15/2000,12370.04
11/16/2000,12492.22
11/17/2000,12406.67
11/20/2000,12447.83
11/21/2000,12455.81
11/22/2000,12461.14
11/23/2000,12441
11/24/2000,12445.33
11/27/2000,12570.19
11/28/2000,12657.28
11/29/2000,12612.71
11/30/2000,12608.67
12/1/2000,12614.71
12/4/2000,12675.12
12/5/2000,12661.24
12/6/2000,12697.65
12/7/2000,12806.87
12/8/2000,12763.68
12/11/2000,12657.25
12/12/2000,12662.3
12/13/2000,12607.16
12/14/2000,12594.48
12/15/2000,12642.23
12/18/2000,12637.25
12/19/2000,12587.3
12/20/2000,12726.13
12/21/2000,12751.71
12/22/2000,12744.2
12/25/2000,12744.2
12/26/2000,12740.11
12/27/2000,12842.07
12/28/2000,12814.06
12/29/2000,12811.32
1/1/2001,12811.32
1/2/2001,12659.01
1/3/2001,12477.23
1/4/2001,12484.24
1/5/2001,12490.25
1/8/2001,12524.58
1/9/2001,12450.88
1/10/2001,12415.24
1/11/2001,12315.99
1/12/2001,12276.55
1/15/2001,12261.97
1/16/2001,12294.28
1/17/2001,12236.94
1/18/2001,12292.68
1/19/2001,12286.4
1/22/2001,12341.37
1/23/2001,12333.06
1/24/2001,12251.95
1/25/2001,12315.19
1/26/2001,12249.79
1/29/2001,12221.2
1/30/2001,12300.3
1/31/2001,12271.47
2/1/2001,12418.95
2/2/2001,12376.21
2/5/2001,12317.8
2/6/2001,12184.02
2/7/2001,12216.73
2/8/2001,12203.5
2/9/2001,12075.6
2/12/2001,12142.45
2/13/2001,12141.82
2/14/2001,12131.55
2/15/2001,12038.08
2/16/2001,11979.15
2/19/2001,12075.06
2/20/2001,11936.12
2/21/2001,12002.07
2/22/2001,12051.4
2/23/2001,12135.66
2/26/2001,12271.7
2/27/2001,12514.84
2/28/2001,12416.21
3/1/2001,12397.25
3/2/2001,12245.98
3/5/2001,12216.43
3/6/2001,12174.71
3/7/2001,12128.04
3/8/2001,12266.31
3/9/2001,12556.08
3/12/2001,12688.96
3/13/2001,12561.49
3/14/2001,12309.91
3/15/2001,12221.22
3/16/2001,12165.56
3/19/2001,12166.37
3/20/2001,12213.72
3/21/2001,12232.78
3/22/2001,12193.09
3/23/2001,12265.89
3/26/2001,12233.85
3/27/2001,12216.4
3/28/2001,12128.06
3/29/2001,12130.14
3/30/2001,12015.26
4/2/2001,11937.51
4/3/2001,11986.89
4/4/2001,12086.47
4/5/2001,12023.58
4/6/2001,12051.01
4/9/2001,12058.39
4/10/2001,11948.59
4/11/2001,12032.01
4/12/2001,12139.38
4/13/2001,12139.38
4/16/2001,12192.53
4/17/2001,12217.18
4/18/2001,12129.7
4/19/2001,12327.54
4/20/2001,12350.81
4/23/2001,12287.05
4/24/2001,12341.6
4/25/2001,12346.29
4/26/2001,12348.92
4/27/2001,12397.03
4/30/2001,12323.31
5/1/2001,12363.12
5/2/2001,12357.74
5/3/2001,12475.5
5/4/2001,12480.87
5/7/2001,12478.2
5/8/2001,12411.35
5/9/2001,12543.41
5/10/2001,12576.48
5/11/2001,12609.02
5/14/2001,12586.95
5/15/2001,12528.86
5/16/2001,12717.39
5/17/2001,12861.56
5/18/2001,12811.89
5/21/2001,13684.38
5/22/2001,13356.46
5/23/2001,13306.63
5/24/2001,13434.33
5/25/2001,12974.08
5/28/2001,12978.22
5/29/2001,12949.22
5/30/2001,12727.51
5/31/2001,12575.17
6/1/2001,12473.8
6/4/2001,12529.5
6/5/2001,12485.24
6/6/2001,12473.19
6/7/2001,12498.71
6/8/2001,12536.98
6/11/2001,12614.13
6/12/2001,12693.39
6/13/2001,12792.52
6/14/2001,12795.98
6/15/2001,12793.4
6/18/2001,12775.84
6/19/2001,12836.12
6/20/2001,12749.64
6/21/2001,12764.46
6/22/2001,12842.36
6/25/2001,12829.02
6/26/2001,12883.48
6/27/2001,12912.84
6/28/2001,12669.19
6/29/2001,12729.02
7/2/2001,12647.33
7/3/2001,12651.72
7/4/2001,12606.63
7/5/2001,12550.71
7/6/2001,12491.5
7/9/2001,12543.95
7/10/2001,12607.59
7/11/2001,12614.97
7/12/2001,12556.03
7/13/2001,12561.06
7/16/2001,12647.99
7/17/2001,12606.63
7/18/2001,12659.44
7/19/2001,12733.82
7/20/2001,12708.26
7/23/2001,12661.14
7/24/2001,12663.5
7/25/2001,12652.37
7/26/2001,12600.59
7/27/2001,12546.31
7/30/2001,12553.37
7/31/2001,12531.86
8/1/2001,12594.85
8/2/2001,12575.7
8/3/2001,12621.08
8/6/2001,12587.79
8/7/2001,12555.12
8/8/2001,12558.09
8/9/2001,12725.1
8/10/2001,12995.69
8/13/2001,12986.26
8/14/2001,12933.75
8/15/2001,12971.73
8/16/2001,12997.64
8/17/2001,13073.44
8/20/2001,13038.51
8/21/2001,13022.01
8/22/2001,13000.8
8/23/2001,12950.92
8/24/2001,12854.33
8/27/2001,12859.78
8/28/2001,12777.29
8/29/2001,12853.95
8/30/2001,12833.49
8/31/2001,12869.22
9/3/2001,12884.89
9/4/2001,12844.38
9/5/2001,12791.78
9/6/2001,12832.59
9/7/2001,12930.33
9/10/2001,12850.09
9/11/2001,13606.67
9/12/2001,13235.76
9/13/2001,13323.08
9/14/2001,13658.85
9/17/2001,14032.01
9/18/2001,13882.51
9/19/2001,13833.11
9/20/2001,13842.23
9/21/2001,14048.77
9/24/2001,13807.66
9/25/2001,13783.68
9/26/2001,13948.79
9/27/2001,13869.81
9/28/2001,14024.83
10/1/2001,13942.98
10/2/2001,13993.36
10/3/2001,13898.68
10/4/2001,13933.89
10/5/2001,13977.6
10/8/2001,14046.73
10/9/2001,13954.8
10/10/2001,13794.68
10/11/2001,13540.07
10/12/2001,13532.02
10/15/2001,13534.43
10/16/2001,13492.79
10/17/2001,13516.79
10/18/2001,13496.43
10/19/2001,13407.57
10/22/2001,13243.2
10/23/2001,13244.87
10/24/2001,13232.26
10/25/2001,13284.36
10/26/2001,13299.68
10/29/2001,13364.43
10/30/2001,13453.59
10/31/2001,13377.21
11/1/2001,13468.79
11/2/2001,13432.39
11/5/2001,13347.65
11/6/2001,13386.81
11/7/2001,13451.58
11/8/2001,13443.19
11/9/2001,13303.2
11/12/2001,13437.2
11/13/2001,13288.59
11/14/2001,13372.69
11/15/2001,13216.09
11/16/2001,13170.51
11/19/2001,13119.11
11/20/2001,13096.14
11/21/2001,13088.93
11/22/2001,13098.82
11/23/2001,13122.44
11/26/2001,13084.79
11/27/2001,13110.19
11/28/2001,13168.45
11/29/2001,13179.4
11/30/2001,13204.71
12/3/2001,13248.21
12/4/2001,13243.6
12/5/2001,13169.75
12/6/2001,13137.21
12/7/2001,13104.71
12/10/2001,13035.39
12/11/2001,13011.15
12/12/2001,13070.56
12/13/2001,13123.52
12/14/2001,13258.22
12/17/2001,13279.23
12/18/2001,13331.81
12/19/2001,13305.53
12/20/2001,13192.05
12/21/2001,13264.5
12/24/2001,13292.25
12/25/2001,13292.25
12/26/2001,13325.55
12/27/2001,13374.03
12/28/2001,13338.36
12/31/2001,13332.83
1/1/2002,13332.83
1/2/2002,13422.03
1/3/2002,13446.51
1/4/2002,13401.44
1/7/2002,13436.87
1/8/2002,13442.44
1/9/2002,13568.69
1/10/2002,13872.05
1/11/2002,13827.44
1/14/2002,13833.56
1/15/2002,13715.49
1/16/2002,13731.94
1/17/2002,13756.95
1/18/2002,13655.9
1/21/2002,13612.49
1/22/2002,13620.18
1/23/2002,13537.76
1/24/2002,13485.35
1/25/2002,13484.07
1/28/2002,13486.1
1/29/2002,13444.79
1/30/2002,13647.12
1/31/2002,13694.36
2/1/2002,13771.98
2/4/2002,13964.76
2/5/2002,14200.45
2/6/2002,14573.67
2/7/2002,14576.66
2/8/2002,14804.18
2/11/2002,14500.42
2/12/2002,14538.49
2/13/2002,14468.5
2/14/2002,14549.34
2/15/2002,14590.69
2/18/2002,14463.1
2/19/2002,14415.83
2/20/2002,14154.26
2/21/2002,14210.17
2/22/2002,14268.63
2/25/2002,14238.4
2/26/2002,14327.54
2/27/2002,14486.35
2/28/2002,14465.49
3/1/2002,14388.93
3/4/2002,14474.45
3/5/2002,14493.92
3/6/2002,14242.78
3/7/2002,14174.61
3/8/2002,14096.06
3/11/2002,14184.35
3/12/2002,14307.12
3/13/2002,14273.47
3/14/2002,14187.26
3/15/2002,14131.79
3/18/2002,14219.9
3/19/2002,14276.89
3/20/2002,14216
3/21/2002,14265.71
3/22/2002,14344.69
3/25/2002,14512.87
3/26/2002,14428.94
3/27/2002,14585.22
3/28/2002,14702.29
3/29/2002,14702.29
4/1/2002,14702.29
4/2/2002,14835.2
4/3/2002,14841.22
4/4/2002,14744.08
4/5/2002,14691.81
4/8/2002,14679.98
4/9/2002,14597.47
4/10/2002,14560.28
4/11/2002,14727.53
4/12/2002,14684.1
4/15/2002,14677.88
4/16/2002,14562.95
4/17/2002,14714.56
4/18/2002,14871.74
4/19/2002,14748.96
4/22/2002,14850.93
4/23/2002,14820.19
4/24/2002,14890.59
4/25/2002,15039.89
4/26/2002,15004.99
4/29/2002,15162.91
4/30/2002,15080.22
5/1/2002,15087.56
5/2/2002,15050.86
5/3/2002,15196.52
5/6/2002,15187.21
5/7/2002,15269.28
5/8/2002,15189.66
5/9/2002,15115.11
5/10/2002,15237.01
5/13/2002,15220.53
5/14/2002,15102.34
5/15/2002,15103.6
5/16/2002,15194.89
5/17/2002,15216.28
5/20/2002,15266.61
5/21/2002,15432.19
5/22/2002,15525.21
5/23/2002,15546.68
5/24/2002,15716.91
5/27/2002,15666.44
5/28/2002,15680.19
5/29/2002,16012.36
5/30/2002,15967.48
5/31/2002,16006.66
6/3/2002,16009.92
6/4/2002,16009.92
6/5/2002,15778
6/6/2002,15874.41
6/7/2002,15993.6
6/10/2002,15792.82
6/11/2002,15507.35
6/12/2002,15651.76
6/13/2002,15615.56
6/14/2002,15776.45
6/17/2002,15562.65
6/18/2002,15580.04
6/19/2002,15676.57
6/20/2002,15759.68
6/21/2002,15780.03
6/24/2002,15947.89
6/25/2002,15724.69
6/26/2002,15698.06
6/27/2002,15576.55
6/28/2002,15561.91
7/1/2002,15233.59
7/2/2002,15351.44
7/3/2002,15163.26
7/4/2002,15160.38
7/5/2002,15194.54
7/8/2002,15207.84
7/9/2002,15304.01
7/10/2002,15352.78
7/11/2002,15321.09
7/12/2002,15439.12
7/15/2002,15567.2
7/16/2002,15524.23
7/17/2002,15415.47
7/18/2002,15485.43
7/19/2002,15725.22
7/22/2002,15718.76
7/23/2002,15559.8
7/24/2002,15145.42
7/25/2002,15057.83
7/26/2002,14838.86
7/29/2002,14759.13
7/30/2002,14869.92
7/31/2002,14818.17
8/1/2002,14698.41
8/2/2002,14834.57
8/5/2002,15047.89
8/6/2002,14883.91
8/7/2002,15188.53
8/8/2002,15179.85
8/9/2002,15215.63
8/12/2002,15388.45
8/13/2002,15241.25
8/14/2002,15334.27
8/15/2002,15188.53
8/16/2002,15254.4
8/19/2002,15058.45
8/20/2002,14950.32
8/21/2002,14870.73
8/22/2002,14811.9
8/23/2002,14838.57
8/26/2002,14838.57
8/27/2002,15053.04
8/28/2002,15072.79
8/29/2002,15133.72
8/30/2002,15161.4
9/2/2002,15116.4
9/3/2002,15189.07
9/4/2002,15158.59
9/5/2002,15394.81
9/6/2002,15512.36
9/9/2002,15641.25
9/10/2002,15470.6
9/11/2002,15279.66
9/12/2002,15441.9
9/13/2002,15436.29
9/16/2002,15256.62
9/17/2002,15289.55
9/18/2002,15418.7
9/19/2002,15593.68
9/20/2002,15602.53
9/23/2002,15605.77
9/24/2002,15783.12
9/25/2002,15730.75
9/26/2002,15462.24
9/27/2002,15474.41
9/30/2002,15650.89
10/1/2002,15553.39
10/2/2002,15575.14
10/3/2002,15567.08
10/4/2002,15480.09
10/7/2002,15553.39
10/8/2002,15420.46
10/9/2002,15421.4
10/10/2002,15414.85
10/11/2002,15307.02
10/14/2002,15350.5
10/15/2002,15275.62
10/16/2002,15187.44
10/17/2002,15030.98
10/18/2002,15133.97
10/21/2002,15107.95
10/22/2002,15108.66
10/23/2002,15082.22
10/24/2002,15079.35
10/25/2002,15136.68
10/28/2002,15228.81
10/29/2002,15337.36
10/30/2002,15316.57
10/31/2002,15318.94
11/1/2002,15451.95
11/4/2002,15340.83
11/5/2002,15383.55
11/6/2002,15328.75
11/7/2002,15416.58
11/8/2002,15518.8
11/11/2002,15467.36
11/12/2002,15524.44
11/13/2002,15639.48
11/14/2002,15369.25
11/15/2002,15374.23
11/18/2002,15357.37
11/19/2002,15403.14
11/20/2002,15368.56
11/21/2002,15298.02
11/22/2002,15303.61
11/25/2002,15294.74
11/26/2002,15300.32
11/27/2002,15326.72
11/28/2002,15330.54
11/29/2002,15413.3
12/2/2002,15275.04
12/3/2002,15419.13
12/4/2002,15518.77
12/5/2002,15559.82
12/6/2002,15707.66
12/9/2002,15666.56
12/10/2002,15570.18
12/11/2002,15612.64
12/12/2002,15722.68
12/13/2002,15995.43
12/16/2002,16027.29
12/17/2002,16309.29
12/18/2002,16257.8
12/19/2002,16580.7
12/20/2002,16389.96
12/23/2002,16516.47
12/24/2002,16506.15
12/25/2002,16506.15
12/26/2002,16509.6
12/27/2002,16752.42
12/30/2002,16634.35
12/31/2002,16648.24
1/1/2003,16648.24
1/2/2003,16502.39
1/3/2003,16529.11
1/6/2003,16869.93
1/7/2003,16745.02
1/8/2003,16778.38
1/9/2003,16883.48
1/10/2003,16926.35
1/13/2003,16890.66
1/14/2003,16913.48
1/15/2003,16819.92
1/16/2003,16878.68
1/17/2003,17103.87
1/20/2003,17052.32
1/21/2003,16954.09
1/22/2003,17164.98
1/23/2003,17458.18
1/24/2003,17513.1
1/27/2003,17643.78
1/28/2003,17635.3
1/29/2003,17673.82
1/30/2003,17571.27
1/31/2003,17567.79
2/3/2003,17643.63
2/4/2003,17987.78
2/5/2003,18244.31
2/6/2003,17944.44
2/7/2003,17792.83
2/10/2003,17676.55
2/11/2003,17373.72
2/12/2003,17056.07
2/13/2003,16870.88
2/14/2003,16957.95
2/17/2003,16579.66
2/18/2003,16413.56
2/19/2003,16507.66
2/20/2003,16768.92
2/21/2003,16804.7
2/24/2003,16957.24
2/25/2003,17063.23
2/26/2003,16785.62
2/27/2003,16744.09
2/28/2003,16561.2
3/3/2003,16466.53
3/4/2003,16841.27
3/5/2003,16858.63
3/6/2003,16890.81
3/7/2003,16713.24
3/10/2003,16889.54
3/11/2003,16619.04
3/12/2003,16498.58
3/13/2003,15938.92
3/14/2003,15972.28
3/17/2003,16240.14
3/18/2003,16147.19
3/19/2003,16000.86
3/20/2003,16031.08
3/21/2003,15891.27
3/24/2003,15700.26
3/25/2003,15801.75
3/26/2003,15702.32
3/27/2003,15818.93
3/28/2003,15730.47
3/31/2003,15891.97
4/1/2003,15864.9
4/2/2003,15592.34
4/3/2003,15343.38
4/4/2003,15348.11
4/7/2003,15169.65
4/8/2003,15332.39
4/9/2003,15252.87
4/10/2003,15381.16
4/11/2003,15372.77
4/14/2003,15433.73
4/15/2003,15405.82
4/16/2003,15355.85
4/17/2003,15485.08
4/18/2003,15485.08
4/21/2003,15485.74
4/22/2003,15854.16
4/23/2003,15778.41
4/24/2003,15795.68
4/25/2003,15781.05
4/28/2003,15758.58
4/29/2003,15699.07
4/30/2003,15943.42
5/1/2003,16148.99
5/2/2003,16117.56
5/5/2003,16088.63
5/6/2003,16192.8
